Venue,Latitude,Longitude,Venue Category,food_group
Subway,38.888994,-77.127284,Fast Food Restaurant,Fast Food
Wendy's,38.875986840912425,-77.19700701915372,Fast Food Restaurant,Fast Food
Subway,38.867888446632854,-77.11699607500844,Fast Food Restaurant,Fast Food
Subway,38.86239523851586,-77.08900483621102,Fast Food Restaurant,Fast Food
McDonald's,38.8709947988239,-77.10172958672051,Fast Food Restaurant,Fast Food
Wonk Burger,38.937081,-77.08870300000001,Fast Food Restaurant,Fast Food
Subway,38.86917134904316,-77.14582225023065,Fast Food Restaurant,Fast Food
Wendy's,38.861305,-77.09280600000001,Fast Food Restaurant,Fast Food
McDonald's,38.894638148624395,-77.19101764261724,Fast Food Restaurant,Fast Food
Subway - Ballston,38.882492717354715,-77.11161544035754,Fast Food Restaurant,Fast Food
Taco Bell,38.896594585597455,-77.12867389725798,Fast Food Restaurant,Fast Food
Taco Bell,38.890638520765705,-77.1844113467386,Fast Food Restaurant,Fast Food
McDonald's,38.86262120559285,-77.08851702511309,Fast Food Restaurant,Fast Food
KFC,38.896731235810186,-77.12830249631253,Fast Food Restaurant,Fast Food
Subway,38.937175324186896,-77.08927487731552,Fast Food Restaurant,Fast Food
Subway,38.875697162512935,-77.19809078192918,Fast Food Restaurant,Fast Food
Popeyes Louisiana Kitchen,38.87332862847677,-77.10624283375735,Fast Food Restaurant,Fast Food
Taco Bell,38.891982,-77.082287,Fast Food Restaurant,Fast Food
Subway,38.89032034381355,-77.08370185661694,Fast Food Restaurant,Fast Food
AU – The Tavern,38.93703069589991,-77.08866897155751,Fast Food Restaurant,Fast Food
Wendy's,38.896079599977924,-77.13185951113695,Fast Food Restaurant,Fast Food
Subway,38.88451733059872,-77.09408632220791,Fast Food Restaurant,Fast Food
Subway,38.935461575533424,-77.17964095026754,Fast Food Restaurant,Fast Food
McDonald's,38.891112,-77.185506,Fast Food Restaurant,Fast Food
Subway,38.86500135480637,-77.19691924355124,Fast Food Restaurant,Fast Food
Famous Fagmilia Pizza,38.926864976716274,-77.20071315765381,Fast Food Restaurant,Fast Food
Cafe Tatti,38.93067087096994,-77.17187404632568,Fast Food Restaurant,Fast Food
Jersey Mike's Subs,38.89337217,-77.18713117,Fast Food Restaurant,Fast Food
The Cowboy Cafe South,38.863489,-77.083458,Fast Food Restaurant,Fast Food
Hunan BBQ Express,38.874048,-77.14004200000002,Fast Food Restaurant,Fast Food
Subway Sadwiches and Salads,38.875702000000004,-77.113297,Fast Food Restaurant,Fast Food
Mediterranean Chicken,38.88096117138786,-77.17467427253723,Fast Food Restaurant,Fast Food
Subway,38.89393306434487,-77.18823787601914,Fast Food Restaurant,Fast Food
Subway,38.89688763127446,-77.12595321380633,Fast Food Restaurant,Fast Food
Boston Market,38.861742,-77.0912703,Fast Food Restaurant,Fast Food
Chick-fil-A,38.86443320000001,-77.2732255,Fast Food Restaurant,Fast Food
Chick-fil-A,38.9247622,-77.23986049999999,Fast Food Restaurant,Fast Food
Five Guys,38.86696269284378,-77.22713749263613,Fast Food Restaurant,Fast Food
Five Guys,38.91782889906829,-77.21983776329134,Fast Food Restaurant,Fast Food
Chick-fil-A,38.89366157579229,-77.27453557615331,Fast Food Restaurant,Fast Food
Jimmy John's,38.8784922627889,-77.22807155465478,Fast Food Restaurant,Fast Food
B.GOOD,38.929904,-77.244196,Fast Food Restaurant,Fast Food
Dairy Queen,38.897685933092475,-77.26935356855392,Fast Food Restaurant,Fast Food
Jimmy John's,38.920797034992226,-77.23463899622337,Fast Food Restaurant,Fast Food
Dairy Queen,38.917588,-77.221738,Fast Food Restaurant,Fast Food
Wendy's,38.86608477499952,-77.23058693110949,Fast Food Restaurant,Fast Food
Subway,38.86217765227386,-77.29597261061838,Fast Food Restaurant,Fast Food
Subway,38.856187528483936,-77.31546034853369,Fast Food Restaurant,Fast Food
McDonald's,38.869060831978786,-77.22678154706948,Fast Food Restaurant,Fast Food
Subway,38.87993929206709,-77.30330681723648,Fast Food Restaurant,Fast Food
Panda Express,38.91760750789504,-77.22111540399473,Fast Food Restaurant,Fast Food
Subway,38.89879294982745,-77.26793255715722,Fast Food Restaurant,Fast Food
Subway,38.87371847606254,-77.24142128310933,Fast Food Restaurant,Fast Food
Subway,38.87207009845354,-77.26083894258264,Fast Food Restaurant,Fast Food
Subway,38.88729012568788,-77.24362941271988,Fast Food Restaurant,Fast Food
McDonald's,38.927161276252185,-77.23882466554642,Fast Food Restaurant,Fast Food
Subway,38.921668579672755,-77.23619302369666,Fast Food Restaurant,Fast Food
Taco Bell,38.915637792242926,-77.23697786629583,Fast Food Restaurant,Fast Food
McDonald's,38.914333,-77.225601,Fast Food Restaurant,Fast Food
Subway,38.928888564210204,-77.24518187298933,Fast Food Restaurant,Fast Food
Subway,38.90171525470557,-77.20495882944908,Fast Food Restaurant,Fast Food
Wendy's,38.9073559,-77.25715100000001,Fast Food Restaurant,Fast Food
Popeyes Louisiana Kitchen,38.863416836780736,-77.27800170047244,Fast Food Restaurant,Fast Food
Subway,38.93035362423367,-77.21812213719541,Fast Food Restaurant,Fast Food
Subway,38.923569758477576,-77.23053832143086,Fast Food Restaurant,Fast Food
Subway,38.917076,-77.22280500000001,Fast Food Restaurant,Fast Food
Subway - Old Courthouse Rd.,38.91548907684403,-77.23680378458289,Fast Food Restaurant,Fast Food
Taco Bell,38.911801849136666,-77.20542609551806,Fast Food Restaurant,Fast Food
KFC,38.906036,-77.26015090942383,Fast Food Restaurant,Fast Food
Popeyes Louisiana Kitchen,38.90477108254968,-77.25957940770634,Fast Food Restaurant,Fast Food
KFC,38.87442511696649,-77.22700124489958,Fast Food Restaurant,Fast Food
ماكدونالدز,38.927225,-77.23826700000001,Fast Food Restaurant,Fast Food
Arby's,38.87437791350779,-77.22625274957859,Fast Food Restaurant,Fast Food
Famous Famiglia Pizzeria,38.9178510742074,-77.21981761500066,Fast Food Restaurant,Fast Food
Blimpie Sub Shop / NrGize Lifestyle Smoothies,38.923749658427504,-77.22950662450555,Fast Food Restaurant,Fast Food
Subway Development,38.925509000000005,-77.233147,Fast Food Restaurant,Fast Food
House of Pita,38.92388,-77.226761,Fast Food Restaurant,Fast Food
Jendai Restaurant,38.919715999999994,-77.226226,Fast Food Restaurant,Fast Food
Bengbeng Chicken & Grill,38.918177,-77.219359,Fast Food Restaurant,Fast Food
Go-Stir Fry Express,38.917934,-77.21924,Fast Food Restaurant,Fast Food
Chick-fil-A,38.8623575,-77.3875862,Fast Food Restaurant,Fast Food
Chick-fil-A,38.88621939340704,-77.44181254320944,Fast Food Restaurant,Fast Food
Five Guys,38.866886438328365,-77.36773530495081,Fast Food Restaurant,Fast Food
Chick-fil-A,38.9143677,-77.42666109999999,Fast Food Restaurant,Fast Food
Baja Fresh,38.867143,-77.368084,Fast Food Restaurant,Fast Food
Five Guys,38.894393426420976,-77.44769491930191,Fast Food Restaurant,Fast Food
Red Robin Gourmet Burgers and Brews,38.85820915303022,-77.39567603824383,Fast Food Restaurant,Fast Food
Chick-fil-A,38.9,-77.4,Fast Food Restaurant,Fast Food
Red Robin Gourmet Burgers and Brews,38.899253735348175,-77.44567546764547,Fast Food Restaurant,Fast Food
Popeyes Louisiana Kitchen,38.880644490302025,-77.39761410984275,Fast Food Restaurant,Fast Food
Arby's,38.887224770753,-77.4450139744294,Fast Food Restaurant,Fast Food
Subway,38.88021900663533,-77.39835365643138,Fast Food Restaurant,Fast Food
Dickeys Barbecue Pit,38.8623883,-77.3592103,Fast Food Restaurant,Fast Food
Pei Wei,38.85838783803772,-77.37633970635939,Fast Food Restaurant,Fast Food
Jimmy John's,38.88666745738975,-77.44091273210908,Fast Food Restaurant,Fast Food
Subway,38.888827456538394,-77.44258182685654,Fast Food Restaurant,Fast Food
Subway,38.862475,-77.35763,Fast Food Restaurant,Fast Food
Boston Market,38.8569060816644,-77.33587767787432,Fast Food Restaurant,Fast Food
Subway,38.87327921160677,-77.37294943733924,Fast Food Restaurant,Fast Food
Subway,38.89510195546232,-77.44707858732346,Fast Food Restaurant,Fast Food
Subway,38.9005,-77.449629,Fast Food Restaurant,Fast Food
Popeyes Louisiana Kitchen,38.86829048152911,-77.44755188099661,Fast Food Restaurant,Fast Food
Fast Food Central,38.886401809638215,-77.44450676630339,Fast Food Restaurant,Fast Food
McDonald's,38.87987959451023,-77.39612683653831,Fast Food Restaurant,Fast Food
Subway,38.86912628789005,-77.4467243953863,Fast Food Restaurant,Fast Food
Subway,38.90836136958506,-77.4060494235856,Fast Food Restaurant,Fast Food
Subway,38.85698098255442,-77.3945649606125,Fast Food Restaurant,Fast Food
Taco Bell,38.86148766313345,-77.38944499098682,Fast Food Restaurant,Fast Food
Taco Bell,38.88664,-77.44445400000001,Fast Food Restaurant,Fast Food
Wendy's,38.88571323300909,-77.44458684328492,Fast Food Restaurant,Fast Food
Taco Bell,38.86245728150195,-77.3577765005389,Fast Food Restaurant,Fast Food
Subway,38.92763992062035,-77.3751171171793,Fast Food Restaurant,Fast Food
Taco Bell,38.85753425858085,-77.33583841892259,Fast Food Restaurant,Fast Food
Burger King,38.937302496718225,-77.36275696079251,Fast Food Restaurant,Fast Food
Dairy Queen,38.894153,-77.42645999999999,Fast Food Restaurant,Fast Food
McDonald's,38.907424,-77.407418,Fast Food Restaurant,Fast Food
McDonald's,38.88610582119421,-77.44429888752394,Fast Food Restaurant,Fast Food
Burger King,38.85780494033623,-77.39384427666664,Fast Food Restaurant,Fast Food
Combination Pizza Hut and Taco Bell,38.886475466097224,-77.44403610001882,Fast Food Restaurant,Fast Food
Great Steak,38.862246999999996,-77.35771,Fast Food Restaurant,Fast Food
Burger King,38.875561083809046,-77.39025542048826,Fast Food Restaurant,Fast Food
Burger King,38.88712250476237,-77.44452863931656,Fast Food Restaurant,Fast Food
Boston Market,38.88025342301228,-77.39844018465874,Fast Food Restaurant,Fast Food
Subway,38.894286975682505,-77.42840384801514,Fast Food Restaurant,Fast Food
Arby's,38.823560583174704,-76.7348778247833,Fast Food Restaurant,Fast Food
Bojangles' Famous Chicken 'n Biscuits,38.785424,-76.793426,Fast Food Restaurant,Fast Food
Dunkin',38.78476691833706,-76.7944843709132,Fast Food Restaurant,Fast Food
Subway,38.81608920000001,-76.75148449999998,Fast Food Restaurant,Fast Food
A&W,38.81053693333333,-76.74079176666666,Fast Food Restaurant,Fast Food
McDonald's,38.823517745213366,-76.737517118454,Fast Food Restaurant,Fast Food
KFC,38.81047190995994,-76.7408305042992,Fast Food Restaurant,Fast Food
Subway,38.78486223249004,-76.79463413974179,Fast Food Restaurant,Fast Food
America's Best Wings,38.811690000000006,-76.741886,Fast Food Restaurant,Fast Food
Wendy's,38.81789530032668,-76.73795297741884,Fast Food Restaurant,Fast Food
Subway,38.84186834345584,-76.72813898194067,Fast Food Restaurant,Fast Food
Five Guys,38.783315721414674,-76.89805319830141,Fast Food Restaurant,Fast Food
Chick-fil-A,38.8533187,-76.9113156,Fast Food Restaurant,Fast Food
Checkers,38.82925989186307,-76.94313123822212,Fast Food Restaurant,Fast Food
Arby's,38.847072999999995,-76.885467,Fast Food Restaurant,Fast Food
Checkers,38.81863091397091,-76.89090996980667,Fast Food Restaurant,Fast Food
Popeyes Louisiana Kitchen,38.81878261396191,-76.89219589154554,Fast Food Restaurant,Fast Food
Taco Bell,38.83394358252325,-76.94303484850968,Fast Food Restaurant,Fast Food
Subway,38.8213991530024,-76.85732433880555,Fast Food Restaurant,Fast Food
Subway,38.85028548353688,-76.92752925213081,Fast Food Restaurant,Fast Food
ANGRC Subway,38.814563,-76.852683,Fast Food Restaurant,Fast Food
Subway,38.84534568225856,-76.88315218760823,Fast Food Restaurant,Fast Food
Subway,38.82436365505229,-76.89032375765476,Fast Food Restaurant,Fast Food
Burger King,38.83324946377126,-76.94240772023772,Fast Food Restaurant,Fast Food
Subway,38.804817,-76.95021,Fast Food Restaurant,Fast Food
Subway,38.82272824127869,-76.91896994125365,Fast Food Restaurant,Fast Food
Popeyes Louisiana Kitchen,38.84573660255079,-76.92698815587224,Fast Food Restaurant,Fast Food
Subway,38.829705792396105,-76.94258389264253,Fast Food Restaurant,Fast Food
Subway,38.79405930256339,-76.92697333554527,Fast Food Restaurant,Fast Food
Arby's,38.838925,-76.948316,Fast Food Restaurant,Fast Food
Arby's,38.817744,-76.882604,Fast Food Restaurant,Fast Food
Arby's,38.815513,-76.895173,Fast Food Restaurant,Fast Food
Wendy's,38.80256166881704,-76.90891161561007,Fast Food Restaurant,Fast Food
Taco Bell,38.818371505627276,-76.88270806106155,Fast Food Restaurant,Fast Food
Wendy's,38.852092073380334,-76.91305563615059,Fast Food Restaurant,Fast Food
McDonald's,38.821784320746744,-76.88649789313786,Fast Food Restaurant,Fast Food
Subway,38.78357020044052,-76.89783843282065,Fast Food Restaurant,Fast Food
Panda Express,38.85282735223415,-76.91312423568372,Fast Food Restaurant,Fast Food
KFC,38.851507455983565,-76.89207183406658,Fast Food Restaurant,Fast Food
Taco Bell,38.782588886461326,-76.8963991402906,Fast Food Restaurant,Fast Food
McDonald's,38.843705,-76.950471,Fast Food Restaurant,Fast Food
Bojangles' Famous Chicken 'n Biscuits,38.839683,-76.947552,Fast Food Restaurant,Fast Food
Burger King,38.85425518999469,-76.90903633832927,Fast Food Restaurant,Fast Food
KFC,38.83516861746289,-76.94408510491088,Fast Food Restaurant,Fast Food
Checkers,38.82925406517799,-76.94301352252673,Fast Food Restaurant,Fast Food
Danny's Carryout,38.82860097,-76.94244453,Fast Food Restaurant,Fast Food
Bogangles,38.84719408835153,-76.95237004385437,Fast Food Restaurant,Fast Food
Hip Hop Fish And Chicken,38.786190000000005,-76.89764,Fast Food Restaurant,Fast Food
Arthur Treacher's Fish And Chips,38.82717491976649,-76.94367786311284,Fast Food Restaurant,Fast Food
Cluck-U Chicken,38.853959,-76.908413,Fast Food Restaurant,Fast Food
Subway,38.815409,-76.85262,Fast Food Restaurant,Fast Food
KFC,38.793653000000006,-76.925725,Fast Food Restaurant,Fast Food
Popeyes Louisiana Kitchen,38.845843696993505,-76.9268118960788,Fast Food Restaurant,Fast Food
New York Chicken And Grill,38.84185595317494,-76.94880280264387,Fast Food Restaurant,Fast Food
Subway,38.845288,-76.951802,Fast Food Restaurant,Fast Food
Blimpie,38.838311,-76.945921,Fast Food Restaurant,Fast Food
Danny's Carry Out,38.84807496349725,-76.9524140672417,Fast Food Restaurant,Fast Food
Burger King,38.81839058648535,-76.8837216496467,Fast Food Restaurant,Fast Food
KFC,38.78390513234393,-76.8945386588955,Fast Food Restaurant,Fast Food
Subway,38.85504468062224,-76.90957704332,Fast Food Restaurant,Fast Food
Chick-fil-A,38.85447,-77.04963000000001,Fast Food Restaurant,Fast Food
Five Guys,38.78399595280352,-77.073569695249,Fast Food Restaurant,Fast Food
Jimmy John's,38.85237970029029,-77.04984172048955,Fast Food Restaurant,Fast Food
Five Guys,38.805312152482095,-77.0479952208765,Fast Food Restaurant,Fast Food
Jimmy John's,38.80340840773443,-77.06123203162724,Fast Food Restaurant,Fast Food
Roy Rogers,38.775401,-77.059451,Fast Food Restaurant,Fast Food
Jimmy John's,38.78109344158416,-77.07802294617241,Fast Food Restaurant,Fast Food
Subway,38.81253267014403,-76.96360135904463,Fast Food Restaurant,Fast Food
Popeyes Louisiana Kitchen,38.8336531607881,-76.95963465711328,Fast Food Restaurant,Fast Food
Popeyes Louisiana Kitchen,38.83572841836642,-77.06110625996067,Fast Food Restaurant,Fast Food
Subway,38.776405730107214,-77.06073818284084,Fast Food Restaurant,Fast Food
Subway,38.838828003300115,-77.0515731928463,Fast Food Restaurant,Fast Food
Subway,38.804292586440354,-77.06101120122338,Fast Food Restaurant,Fast Food
California Tortilla,38.841252506100986,-77.01855324719533,Fast Food Restaurant,Fast Food
Subway,38.81873107108364,-77.00339419673652,Fast Food Restaurant,Fast Food
Taco Bell Cantina,38.80479568601221,-77.04418943334794,Fast Food Restaurant,Fast Food
Subway,38.80503518597529,-76.9854940563003,Fast Food Restaurant,Fast Food
Subway,38.790335671987705,-77.0141096742571,Fast Food Restaurant,Fast Food
Subway,38.8413125,-77.01824090000001,Fast Food Restaurant,Fast Food
Subway - Naval Research Lab,38.823392,-77.018035,Fast Food Restaurant,Fast Food
Subway,38.834177067840926,-76.9592846092993,Fast Food Restaurant,Fast Food
Subway,38.79037882394434,-77.07701907339538,Fast Food Restaurant,Fast Food
Subway,38.82305228268147,-76.9903260085373,Fast Food Restaurant,Fast Food
Quiznos,38.805394,-76.98562700000002,Fast Food Restaurant,Fast Food
Checkers,38.80487869784477,-76.97994455695151,Fast Food Restaurant,Fast Food
Subway,38.78576457612053,-77.01525368535539,Fast Food Restaurant,Fast Food
Subway,38.84096596517667,-77.06270759248049,Fast Food Restaurant,Fast Food
Quiznos,38.8033477,-77.0638017,Fast Food Restaurant,Fast Food
Subway,38.80164675265063,-77.07056706745915,Fast Food Restaurant,Fast Food
McDonald's,38.81376360182921,-76.964102089405,Fast Food Restaurant,Fast Food
Subway,38.84624006784756,-76.98092034028616,Fast Food Restaurant,Fast Food
Subway,38.806144631827955,-77.0565017860688,Fast Food Restaurant,Fast Food
Subway,38.85484,-77.050558,Fast Food Restaurant,Fast Food
McDonald's,38.80460697078078,-76.97621360421182,Fast Food Restaurant,Fast Food
Popeyes Louisiana Kitchen,38.84492611580036,-76.99701161953034,Fast Food Restaurant,Fast Food
Wendy's,38.80480136024744,-76.9756972789765,Fast Food Restaurant,Fast Food
Bojangles' Famous Chicken 'n Biscuits,38.804759999999995,-76.981734,Fast Food Restaurant,Fast Food
Burger King,38.819564003868535,-77.00104750692843,Fast Food Restaurant,Fast Food
KFC,38.80432552397764,-76.97759974662705,Fast Food Restaurant,Fast Food
Subway,38.804429586414244,-77.04307465889548,Fast Food Restaurant,Fast Food
Subway,38.85166571401182,-77.05137498587953,Fast Food Restaurant,Fast Food
Burger King,38.804238014717896,-76.97851576725951,Fast Food Restaurant,Fast Food
Jerry's Subs & Pizza,38.780428673341454,-77.0798316434188,Fast Food Restaurant,Fast Food
Big Keith And Will's Down Home Cooking,38.85101683195382,-76.9567867518517,Fast Food Restaurant,Fast Food
